name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
newark,2023-04-23T16:00:00,65.6,65.6,41.7,41.72,0,38,,0,0,19.7,13.1,266.7,1009,51.7,15,704,2.6,7,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-23T17:00:00,65.2,65.2,41.1,41.28,0.02,38,rain,0,0,19.9,13.4,270,1010,56,15,684,2.5,7,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-23T18:00:00,63.5,63.5,41,43.67,0,38,,0,0,19.8,13.1,276.7,1011,55.3,15,600.3,2.2,6,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-23T19:00:00,61.9,61.9,41,46.22,0,38,,0,0,19.6,12.8,283.3,1012,54.7,15,516.7,1.9,5,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-23T20:00:00,60.2,60.2,40.9,48.95,0,38,,0,0,19.5,12.5,290,1012,54,15,433,1.6,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-23T21:00:00,58.6,58.6,41,51.98,0,29,,0,0,19.3,12.5,293.3,1013,53,15,288.7,1,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-23T22:00:00,56.9,56.9,41,55.22,0,29,,0,0,19.2,12.5,296.7,1013,52,15,144.3,0.5,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-23T23:00:00,55.3,55.3,41.1,58.69,0.012,29,rain,0,0,19,12.5,300,1013,51,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T00:00:00,54.1,54.1,40.4,59.76,0,29,,0,0,18.9,12.5,303.3,1013,47,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T01:00:00,52.8,52.8,39.6,60.85,0,29,,0,0,18.9,12.4,306.7,1013,43,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T02:00:00,51.5,51.5,38.9,61.98,0,29,,0,0,18.8,12.3,310,1013,39,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T03:00:00,50.4,50.4,38.1,62.71,0,19,,0,0,18.6,12,310,1013,40,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T04:00:00,49.3,44.6,37.4,63.45,0,19,,0,0,18.3,11.7,310,1014,41,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T05:00:00,48.1,43.2,36.6,64.21,0.012,19,rain,0,0,18.1,11.4,310,1014,42,15,0,,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T06:00:00,48.4,43.4,36.1,62.44,0,19,,0,0,18.3,11.7,310,1014,43.7,15,14,0.1,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T07:00:00,48.6,43.6,35.6,60.72,0,19,,0,0,18.6,12,310,1015,45.3,15,28,0.1,0,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T08:00:00,48.8,43.9,35.1,59.04,0,19,,0,0,18.8,12.3,310,1015,47,15,42,0.2,0,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T09:00:00,51.2,51.2,34.8,53.36,0,14,,0,0,19.2,12.5,306.7,1015,42,15,228.7,0.9,2,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T10:00:00,53.6,53.6,34.5,48.28,0,14,,0,0,19.5,12.8,303.3,1016,37,15,415.3,1.5,4,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T11:00:00,56,56,34.2,43.71,0.012,14,rain,0,0,19.9,13,300,1016,32,15,602,2.2,6,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T12:00:00,57,57,33.6,41.12,0,14,,0,0,19.7,13,300,1015,38.7,15,637,2.3,6,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T13:00:00,57.9,57.9,32.9,38.69,0,14,,0,0,19.5,13.1,300,1015,45.3,15,672,2.4,7,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T14:00:00,58.9,58.9,32.3,36.41,0,14,,0,0,19.2,13.2,300,1015,52,15,707,2.5,7,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T15:00:00,59,59,32,35.9,0,19,,0,0,20.2,13.5,300,1015,54.7,15,607,2.2,6,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T16:00:00,59.2,59.2,31.8,35.4,0,19,,0,0,21.2,13.8,300,1015,57.3,15,507,1.8,5,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T17:00:00,59.3,59.3,31.5,34.91,0,19,,0,0,22.1,14.1,300,1015,60,15,407,1.5,4,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T18:00:00,57.7,57.7,32.1,37.73,0,19,,0,0,21.4,13.6,303.3,1016,58.3,15,364,1.3,4,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T19:00:00,56.1,56.1,32.6,40.79,0,19,,0,0,20.7,13.2,306.7,1016,56.7,15,321,1.2,3,10,Partially cloudy,partly-cloudy-day,
newark,2023-04-24T20:00:00,54.6,54.6,33.2,44.11,0,19,rain,0,0,19.9,12.8,310,1017,55,15,278,1,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T21:00:00,53.4,53.4,33.6,46.77,0,20,rain,0,0,19.3,12.4,310,1017,52,15,185.3,0.7,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T22:00:00,52.3,52.3,34,49.59,0,20,,0,0,18.7,12,310,1018,49,15,92.7,0.3,0,10,Partially cloudy,partly-cloudy-night,
newark,2023-04-24T23:00:00,51.2,51.2,34.4,52.6,0,20,,0,0,18.1,11.6,310,1018,46,15,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T00:00:00,35,29.1,9.9,34.84,0,0,,0,0,6.9,6.9,260,1024,8,10.1,5,0,0,10,Clear,clear-night,
denver,2023-04-21T01:00:00,34.1,28,9,34.69,0,0,,0,0,6.9,6.9,250,1025,9,10.1,0,,0,10,Clear,clear-night,
denver,2023-04-21T02:00:00,33,27.6,9,36.22,0,0,,0,0,5.8,5.8,230,1025,9,10.1,0,,0,10,Clear,clear-night,
denver,2023-04-21T03:00:00,31,25.2,9,39.23,0,0,,0,0,5.8,5.8,220,1026,10,10.1,0,,0,10,Clear,clear-night,
denver,2023-04-21T04:00:00,29.9,23.9,9,40.98,0,0,,0,0,5.8,5.8,230,1026,28,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T05:00:00,29,22,8,40.5,0,0,,0,0,6.9,6.9,230,1026,46,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T06:00:00,27.9,19.9,8,42.33,0,1,,0,0,12.8,8.1,230,1025,30,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T07:00:00,29,21.2,8,40.5,0,1,,0,0,12.8,8.1,230,1025,43,10.1,54,0.2,1,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T08:00:00,33,26,8,34.5,0,1,,0,0,12.8,8.1,230,1024,58,10.1,189,0.7,2,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T09:00:00,36.9,30.3,8,29.48,0,1,,0,0,15,9.2,230,1024,71,10.1,290,1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T10:00:00,43.1,37.3,7.1,22.31,0,1,,0,0,16.1,10.3,250,1023,74,10.1,429,1.5,4,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T11:00:00,45,39.8,7.1,20.69,0,1,,0,0,16.1,10.3,290,1021,73,10.1,531,1.9,5,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T12:00:00,49,44.4,6,16.97,0,10,,0,0,18.3,11.4,310,1019,71,10.1,605,2.2,6,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T13:00:00,51,51,7.1,16.56,0,10,,0,0,20.8,12.8,320,1018,73,10.1,749,2.7,7,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T14:00:00,52.1,52.1,9,17.4,0,10,,0,0,24.2,15,330,1017,78,10.1,721,2.6,7,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T15:00:00,53,53,11,18.39,0,10,,0,0,27.5,17.2,330,1015,83,10.1,592,2.1,6,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T16:00:00,53,53,11.9,19.13,0,10,,0,0,27.5,17.2,330,1014,86,10.1,490,1.8,5,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T17:00:00,53,53,13.9,20.88,0,10,,0,0,30,18.3,330,1014,87,10.1,389,1.4,4,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T18:00:00,51,51,16.1,24.68,0,42,,0,0,24.2,15,320,1014,84,10.1,290,1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T19:00:00,49.9,44.8,17,26.71,0,42,,0,0,21.9,13.9,330,1015,85,6.9,77,0.3,1,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-21T20:00:00,47,41.1,18.9,32.39,0,42,,0,0,21.9,13.9,350,1016,85,6.9,20,0.1,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T21:00:00,45,39,20.9,37.98,0,42,snow,0,0,20.8,12.8,20,1017,86,5.9,13,0,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T22:00:00,42,36,22.9,46.42,0,42,snow,0,0.04,16.1,10.3,20,1018,86,4.4,11,0,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-21T23:00:00,38.9,32.7,25.1,57.2,0,42,rain,0.16,0.2,15,9.2,40,1020,87,3,9,0,0,10,Partially cloudy,snow,
denver,2023-04-22T00:00:00,36,29.7,27,69.53,0.031,57,rain,0.16,0.35,12.8,8.1,40,1021,88,1.5,7,0,0,10,"Rain, Partially cloudy",snow,
denver,2023-04-22T01:00:00,34.7,27.9,27,73.45,0,57,snow,0.04,0.39,13.5,8.4,36.7,1022,89,2.4,4.7,0,0,10,"Snow, Partially cloudy",snow,
denver,2023-04-22T02:00:00,33.3,26,27,77.61,0,57,snow,0,0.39,14.2,8.8,33.3,1022,90,3.4,2.3,0,0,10,"Snow, Partially cloudy",rain,
denver,2023-04-22T03:00:00,31.9,24.1,27,82.03,0.012,57,snow,0,0.39,15,9.2,30,1023,91,4.3,0,,0,10,"Snow, Overcast",snow,
denver,2023-04-22T04:00:00,30.9,23.3,26.7,84.02,0,32,snow,0,0.35,13.4,8.4,36.7,1023,90.3,3.1,0,,0,10,Overcast,cloudy,
denver,2023-04-22T05:00:00,30,22.6,26.3,86.06,0,32,snow,0.04,0.04,11.9,7.7,43.3,1022,89.7,1.9,0,,0,10,Partially cloudy,snow,
denver,2023-04-22T06:00:00,29,22,26,88.17,0.059,32,snow,0.51,0.08,10.3,6.9,50,1025,89,0.7,0,,0,10,Partially cloudy,snow,
denver,2023-04-22T07:00:00,30,23.4,25.3,82.5,0,32,snow,0.08,0.12,10.3,6.6,56.7,1026,85,2.2,91.3,0.3,1,10,Partially cloudy,snow,
denver,2023-04-22T08:00:00,30.9,24.8,24.6,77.2,0,32,snow,0.12,0.12,10.3,6.2,63.3,1026,81,3.6,182.7,0.7,2,10,Partially cloudy,snow,
denver,2023-04-22T09:00:00,31.9,26.3,24,72.25,0.012,32,snow,0,0.12,10.3,5.8,70,1025,77,5,274,1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T10:00:00,34.9,29.3,23.3,62.32,0,41,snow,0,0.12,10.7,6.6,70,1024,74,6.7,378,1.4,4,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T11:00:00,37.9,32.4,22.7,53.85,0,41,snow,0,0.12,11,7.3,70,1022,71,8.4,482,1.7,5,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T12:00:00,40.9,35.7,22,46.59,0.02,41,snow,0,0.08,11.4,8.1,70,1020,68,10.1,586,2.1,6,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T13:00:00,42.3,37.2,22,44.18,0,41,snow,0,0.08,12.2,8.4,66.7,1018,74.7,9.6,492.7,1.8,5,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T14:00:00,43.7,38.7,22,41.9,0,41,snow,0,0.08,13,8.8,63.3,1016,81.3,9.1,399.3,1.4,4,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T15:00:00,45,40.2,22,39.76,0,41,snow,0,0.08,13.9,9.2,60,1016,88,8.6,306,1.1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T16:00:00,44.7,39.8,22.7,41.44,0,33,snow,0,0.08,13.9,9.2,53.3,1014,89,7,265.7,1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T17:00:00,44.3,39.3,23.3,43.19,0,33,rain,0,0.08,13.9,9.2,46.7,1014,90,5.4,225.3,0.8,2,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-22T18:00:00,44,38.9,24,45.02,0.02,33,rain,0,0.08,13.9,9.2,40,1013,91,3.8,185,0.7,2,10,Overcast,cloudy,
denver,2023-04-22T19:00:00,43.2,38.4,25.6,49.5,0,59,snow,0,0.08,12.5,8.4,56.7,1018,92.7,3.1,125.7,0.5,1,10,"Snow, Overcast",rain,
denver,2023-04-22T20:00:00,42.2,37.4,26.9,54.36,0,59,snow,0,0.08,11.5,7.8,53.3,1019,91.3,2.4,66.3,0.2,0,10,"Snow, Overcast",rain,
denver,2023-04-22T21:00:00,41.1,36.4,28.1,59.69,0.012,59,snow,0,0.08,10.5,7.2,50,1019,90,1.7,7,0,0,10,"Snow, Partially cloudy",rain,
denver,2023-04-22T22:00:00,40.3,36.1,28.5,62.58,0,59,rain,0,0.08,8.8,6,63.3,1019,87.3,4.5,6,0,0,10,"Rain, Partially cloudy",rain,
denver,2023-04-22T23:00:00,39.4,36,28.9,65.61,0,59,snow,0,0.04,7.1,4.8,76.7,1019,84.7,7.3,5,0,0,10,"Snow, Partially cloudy",rain,
denver,2023-04-23T00:00:00,38.6,36.1,29.2,68.8,0.004,59,snow,0,0.04,5.4,3.6,90,1018,82,10.1,4,0,0,10,"Snow, Partially cloudy",rain,
denver,2023-04-23T01:00:00,37.6,35,29.2,71.44,0,43,,0,0.04,5.7,3.6,140,1017,76.7,10.1,2.7,0,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T02:00:00,36.7,33.9,29.2,74.19,0,43,,0,0.04,6,3.6,190,1016,71.3,10.1,1.3,0,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T03:00:00,35.7,32.8,29.2,77.06,0,43,rain,0,0.04,6.3,3.6,240,1016,66,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T04:00:00,35,32,28.8,77.76,0,43,,0,0.04,6,3.6,236.7,1017,63.3,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T05:00:00,34.4,31.3,28.4,78.47,0,43,,0,0.04,5.7,3.6,233.3,1017,60.7,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T06:00:00,33.7,30.5,27.9,79.19,0.004,43,"rain,snow",0,0,5.4,3.6,230,1016,58,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T07:00:00,36.1,32.9,28.2,73.05,0,11,,0,0,6,3.9,213.3,1017,53.3,10.1,49.7,0.2,0,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T08:00:00,38.4,35.3,28.5,67.45,0,11,,0,0,6.6,4.2,196.7,1017,48.7,10.1,99.3,0.4,1,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T09:00:00,40.7,37.7,28.8,62.33,0,11,,0,0,7.2,4.5,180,1016,44,10.1,149,0.5,1,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T10:00:00,44,40.9,28,53.17,0,11,,0,0,8.2,5.4,143.3,1015,44,10.1,233.3,0.9,2,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T11:00:00,47.2,44.2,27.2,45.43,0,11,,0,0,9.2,6.3,106.7,1014,44,10.1,317.7,1.1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T12:00:00,50.4,50.4,26.3,38.88,0,11,,0,0,10.3,7.2,70,1012,44,10.1,402,1.4,4,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T13:00:00,52.7,52.7,26.2,35.57,0,10,,0,0,11.1,7.8,63.3,1011,47.7,15,577.7,2,6,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T14:00:00,55,55,26.1,32.56,0,10,,0,0,11.9,8.4,56.7,1010,51.3,15,753.3,2.7,8,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T15:00:00,57.3,57.3,26,29.83,0,10,,0,0,12.8,8.9,50,1009,55,15,929,3.3,9,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T16:00:00,57.3,57.3,25.7,29.46,0,10,,0,0,13.5,9.2,53.3,1008,57.7,15,862.3,3.1,9,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T17:00:00,57.3,57.3,25.4,29.1,0,10,,0,0,14.2,9.5,56.7,1008,60.3,15,795.7,2.8,8,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T18:00:00,57.3,57.3,25.1,28.74,0,10,,0,0,15,9.8,60,1008,63,15,729,2.6,7,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T19:00:00,54.9,54.9,26.8,33.62,0,15,,0,0,14.2,9.2,70,1008,65.3,15,502.3,1.8,5,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-23T20:00:00,52.6,52.6,28.6,39.33,0,15,,0,0,13.5,8.6,80,1009,67.7,15,275.7,1,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T21:00:00,50.3,50.3,30.3,46.04,0,15,,0,0,12.8,8.1,90,1010,70,15,49,0.2,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T22:00:00,48.3,45,30.8,50.54,0,15,,0,0,11.5,7.4,133.3,1010,59.3,15,40.7,0.2,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-23T23:00:00,46.3,42.9,31.3,55.51,0,15,,0,0,10.2,6.7,176.7,1009,48.7,15,32.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T00:00:00,44.3,40.9,31.7,61.02,0,15,,0,0,8.9,6,220,1009,38,15,24,0.1,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T01:00:00,42.8,39,31.4,63.99,0,8,,0,0,9,6,220,1009,41.7,15,16,0.1,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T02:00:00,41.2,37.2,31.1,67.13,0,8,,0,0,9.1,6,220,1009,45.3,15,8,0,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T03:00:00,39.6,35.3,30.8,70.46,0,8,,0,0,9.2,6,220,1009,49,15,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T04:00:00,38.9,34.4,30.3,71.06,0,8,,0,0,8.8,6,223.3,1008,52.7,15,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T05:00:00,38.1,33.5,29.8,71.67,0,8,,0,0,8.4,6,226.7,1008,56.3,15,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T06:00:00,37.3,32.5,29.2,72.29,0,8,,0,0,8.1,6,230,1008,60,15,0,,0,10,Partially cloudy,partly-cloudy-night,
denver,2023-04-24T07:00:00,40.8,36.8,29.7,64.21,0,5,,0,0,8.4,6,243.3,1008,63,15,53.7,0.2,1,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-24T08:00:00,44.4,41.1,30.2,57.15,0,5,,0,0,8.8,5.9,256.7,1008,66,15,107.3,0.4,1,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-24T09:00:00,47.9,45.3,30.6,50.98,0,5,,0,0,9.2,5.8,270,1007,69,15,161,0.6,2,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-24T10:00:00,51.4,51.4,30.4,44.35,0,5,,0,0,10.1,6.5,196.7,1007,68.7,15,234.7,0.9,2,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-24T11:00:00,54.9,54.9,30.2,38.66,0,5,,0,0,11.1,7.2,123.3,1006,68.3,15,308.3,1.1,3,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-24T12:00:00,58.4,58.4,29.9,33.76,0,5,,0,0,12.1,7.8,50,1005,68,15,382,1.4,4,10,Partially cloudy,partly-cloudy-day,
denver,2023-04-24T13:00:00,59.6,59.6,30.2,32.67,0,48,rain,0,0,13,8.4,40,1004,72,15,504.3,1.8,5,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T14:00:00,60.9,60.9,30.5,31.62,0,48,rain,0,0,14,9,30,1003,76,15,626.7,2.3,6,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T15:00:00,62.1,62.1,30.8,30.62,0,48,rain,0,0,15,9.6,20,1002,80,15,749,2.7,7,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T16:00:00,61.6,61.6,31.1,31.65,0,48,rain,0,0,14.5,9.5,40,1002,78.3,15,694,2.5,7,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T17:00:00,60.9,60.9,31.4,32.73,0,48,rain,0,0,14.1,9.3,60,1001,76.7,15,639,2.3,6,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T18:00:00,60.3,60.3,31.7,33.84,0,48,rain,0,0,13.6,9.2,80,1001,75,15,584,2.1,6,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T19:00:00,58,58,33.3,39.26,0,65,rain,0,0,13,8.8,110,1001,72.7,15,413.3,1.5,4,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T20:00:00,55.7,55.7,35,45.57,0,65,rain,0,0,12.5,8.4,140,1002,70.3,15,242.7,0.9,0,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T21:00:00,53.3,53.3,36.6,52.92,0.012,65,rain,0,0,11.9,8.1,170,1003,68,15,72,0.3,0,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T22:00:00,51.4,51.4,36.7,57.06,0,65,rain,0,0,11.1,7.4,193.3,1004,67.7,12.4,60,0.2,0,10,"Rain, Partially cloudy",rain,
denver,2023-04-24T23:00:00,49.5,46.7,36.8,61.56,0,65,rain,0,0,10.4,6.7,216.7,1005,67.3,13.4,48,0.2,0,10,"Rain, Partially cloudy",rain,
