Date,CarrierCode,FlightNumber,Origin,Dest,clouds,temp,max_temp,min_temp,wind_dir,wind_spd,wind_gust_spd,snow,snow_depth,precip,pres,uv,dewpt,rh,slp,Arr_Delay_Status
6/1/2023,MQ,3402,ORD,SYR,26,24.3,32.8,15.6,178,1.6,7.6,0,0,0,1003,10.1,10.8,47,1018,Late
6/1/2023,B6,116,JFK,SYR,26,24.3,32.8,15.6,178,1.6,7.6,0,0,0,1003,10.1,10.8,47,1018,Early
6/1/2023,9E,5340,JFK,SYR,26,24.3,32.8,15.6,178,1.6,7.6,0,0,0,1003,10.1,10.8,47,1018,Early
6/1/2023,UA,538,ORD,SYR,26,24.3,32.8,15.6,178,1.6,7.6,0,0,0,1003,10.1,10.8,47,1018,Early
6/2/2023,MQ,3402,ORD,SYR,59,24.7,32.2,17.2,253,2.7,10.4,0,0,0,1000,8.6,13,50,1014,On Time
6/2/2023,B6,116,JFK,SYR,59,24.7,32.2,17.2,253,2.7,10.4,0,0,0,1000,8.6,13,50,1014,Early
6/2/2023,9E,5340,JFK,SYR,59,24.7,32.2,17.2,253,2.7,10.4,0,0,0,1000,8.6,13,50,1014,On Time
6/3/2023,MQ,3402,ORD,SYR,52,21.3,26.1,15.7,149,3.5,10.8,0,0,0,1001,9.9,10.5,54,1015,Early
6/3/2023,B6,116,JFK,SYR,52,21.3,26.1,15.7,149,3.5,10.8,0,0,0,1001,9.9,10.5,54,1015,Late
6/3/2023,9E,5340,JFK,SYR,52,21.3,26.1,15.7,149,3.5,10.8,0,0,0,1001,9.9,10.5,54,1015,Late
6/4/2023,MQ,3402,ORD,SYR,34,16,21.7,8.3,316,3.7,11.2,0,0,0,1003,10.1,2.6,43,1018,On Time
6/4/2023,B6,116,JFK,SYR,34,16,21.7,8.3,316,3.7,11.2,0,0,0,1003,10.1,2.6,43,1018,Late
6/4/2023,9E,5340,JFK,SYR,34,16,21.7,8.3,316,3.7,11.2,0,0,0,1003,10.1,2.6,43,1018,Early
6/5/2023,MQ,3402,ORD,SYR,80,16.6,22.8,10.6,266,3.1,12.4,0,0,0,999,5.6,5.1,50,1014,Early
6/5/2023,B6,116,JFK,SYR,80,16.6,22.8,10.6,266,3.1,12.4,0,0,0,999,5.6,5.1,50,1014,On Time
6/5/2023,UA,538,ORD,SYR,80,16.6,22.8,10.6,266,3.1,12.4,0,0,0,999,5.6,5.1,50,1014,Early
6/6/2023,MQ,3402,ORD,SYR,94,16.3,20,13.3,267,4,15.6,0,0,0,992,7.6,6.9,54,1007,Early
6/6/2023,UA,538,ORD,SYR,94,16.3,20,13.3,267,4,15.6,0,0,0,992,7.6,6.9,54,1007,Late
6/7/2023,MQ,3402,ORD,SYR,99,14.6,20,10.6,274,4,12.8,0,0,1,990,4.9,5.2,56,1005,On Time
6/7/2023,UA,538,ORD,SYR,99,14.6,20,10.6,274,4,12.8,0,0,1,990,4.9,5.2,56,1005,On Time
6/8/2023,MQ,3402,ORD,SYR,96,14.6,17.8,11.7,281,3.6,9.2,0,0,4,992,6,8.4,67,1006,On Time
6/8/2023,UA,538,ORD,SYR,96,14.6,17.8,11.7,281,3.6,9.2,0,0,4,992,6,8.4,67,1006,Late
6/9/2023,MQ,3402,ORD,SYR,88,14.7,18.3,11.1,207,2.2,9.3,0,0,2.8,992,5.5,9.4,71,1007,Early
6/10/2023,MQ,3402,ORD,SYR,75,16.7,25,10,196,2.2,11.2,0,0,0,993,7.6,9.3,65,1008,Early
6/11/2023,MQ,3402,ORD,SYR,84,20.4,28.3,12.2,72,2.5,6.4,0,0,0,994,3.9,11.1,57,1008,Early
6/12/2023,MQ,3402,ORD,SYR,99,21.6,26.7,15.6,119,4.4,11.6,0,0,32.5,989,3.2,14.9,67,1003,Late
6/12/2023,UA,538,ORD,SYR,99,21.6,26.7,15.6,119,4.4,11.6,0,0,32.5,989,3.2,14.9,67,1003,Early
6/13/2023,MQ,3402,ORD,SYR,89,18.1,22.8,14,226,3.4,10.4,0,0,1.5,990,4.4,10.2,63,1004,Early
6/13/2023,UA,538,ORD,SYR,89,18.1,22.8,14,226,3.4,10.4,0,0,1.5,990,4.4,10.2,63,1004,Late
6/14/2023,MQ,3402,ORD,SYR,98,15.2,17.8,13.3,142,3.5,10.3,0,0,21,984,3.2,12.5,84,999,Early
6/14/2023,UA,538,ORD,SYR,98,15.2,17.8,13.3,142,3.5,10.3,0,0,21,984,3.2,12.5,84,999,Late
6/15/2023,MQ,3402,ORD,SYR,87,18.3,24.4,13.9,286,4.3,10.3,0,0,0.3,989,8.6,11.7,69,1003,On Time
6/15/2023,UA,538,ORD,SYR,87,18.3,24.4,13.9,286,4.3,10.3,0,0,0.3,989,8.6,11.7,69,1003,Early
6/16/2023,MQ,3402,ORD,SYR,96,16.3,17.8,14.4,245,1.7,6.4,0,0,22.8,992,3.2,13.7,85,1006,Late
6/17/2023,MQ,3402,ORD,SYR,92,17.4,22.8,13.3,286,4,12.4,0,0,0.3,993,8.2,12.1,74,1007,Early
6/18/2023,MQ,3402,ORD,SYR,76,19.6,24.4,15,232,3.2,8,0,0,0,997,4.3,12.4,64,1011,Early
6/19/2023,MQ,3402,ORD,SYR,36,20.2,27.2,11.7,67,2.5,5.6,0,0,0,1001,9.2,12.3,64,1016,Early
6/19/2023,UA,538,ORD,SYR,36,20.2,27.2,11.7,67,2.5,5.6,0,0,0,1001,9.2,12.3,64,1016,Early
6/20/2023,MQ,3402,ORD,SYR,68,22.3,28.9,15.6,75,2.8,6.4,0,0,0,1005,6.2,13.3,59,1020,On Time
6/20/2023,UA,538,ORD,SYR,68,22.3,28.9,15.6,75,2.8,6.4,0,0,0,1005,6.2,13.3,59,1020,Late
6/21/2023,MQ,3402,ORD,SYR,49,21.8,28.3,15,85,3,8.7,0,0,0,1007,7.6,12.8,59,1022,Early
6/21/2023,UA,538,ORD,SYR,49,21.8,28.3,15,85,3,8.7,0,0,0,1007,7.6,12.8,59,1022,Late
6/22/2023,MQ,3402,ORD,SYR,56,21.2,26.7,13.9,79,3.3,8.2,0,0,0,1005,7.7,12.2,59,1020,On Time
6/22/2023,UA,538,ORD,SYR,56,21.2,26.7,13.9,79,3.3,8.2,0,0,0,1005,7.7,12.2,59,1020,Late
6/23/2023,MQ,3402,ORD,SYR,90,23.2,27.2,20,109,2.4,6.8,0,0,3.8,999,4.4,17.1,69,1014,On Time
6/24/2023,MQ,3402,ORD,SYR,89,22.4,26.1,19.4,219,2.2,7.2,0,0,23.5,995,3.2,19.4,84,1009,Early
6/25/2023,MQ,3402,ORD,SYR,72,23.2,30,18,154,1.7,6,0,0,5.5,994,6.2,18.9,78,1008,On Time
6/26/2023,MQ,3402,ORD,SYR,81,23.2,28.9,18.9,141,3.8,12.8,0,0,18,989,4.9,18.6,77,1003,Late
6/27/2023,MQ,3402,ORD,SYR,76,21.5,26.7,17.2,143,2.9,9.2,0,0,32.3,988,5.1,17.3,79,1002,Late
6/28/2023,MQ,3402,ORD,SYR,99,17.3,20,15.6,259,3.9,10,0,0,2.8,995,3.2,15.7,91,1010,On Time
6/29/2023,MQ,3402,ORD,SYR,69,19.5,25.6,14.4,254,2.1,6.4,0,0,0,1001,5.5,14.6,76,1016,Late
6/30/2023,MQ,3402,ORD,SYR,68,22.8,29.4,15,118,2.8,7.7,0,0,0,1000,4,14.5,63,1015,Early
7/1/2023,MQ,3402,ORD,SYR,81,25.3,30,22.2,165,3.3,10.8,0,0,4,998,4.4,18.7,67,1012,Late
7/2/2023,MQ,3402,ORD,SYR,93,23.4,26.1,21.7,91,2.1,6.4,0,0,19.8,994,3.1,20.2,82,1009,Late
7/4/2023,MQ,3402,ORD,SYR,57,24.6,29.4,19.4,265,2,8.4,0,0,0.5,998,8.6,18.9,72,1013,On Time
7/5/2023,MQ,3402,ORD,SYR,28,26,32.2,19.4,226,2.3,6,0,0,0,1000,8.9,18,64,1015,On Time
7/6/2023,MQ,3402,ORD,SYR,62,27.1,34.4,19.4,167,2.4,8.2,0,0,0,997,8.3,18.1,61,1011,Early
7/7/2023,MQ,3402,ORD,SYR,79,24.1,28.3,20.3,270,2.3,12.3,0,0,26.3,996,4,19.3,75,1010,Early
7/8/2023,MQ,3402,ORD,SYR,58,22.7,28.9,17.2,244,2,6.8,0,0,0,996,6,15.8,67,1011,Early
7/9/2023,MQ,3402,ORD,SYR,83,22.4,27.8,18.9,142,2.2,8.4,0,0,11,994,3.1,17.6,75,1009,Late
7/10/2023,MQ,3402,ORD,SYR,98,19.1,20,17.8,229,2.1,10,0,0,32.5,995,5.3,17.8,92,1010,Late
7/11/2023,MQ,3402,ORD,SYR,44,24.6,31.1,18.3,240,2.9,9.2,0,0,0,996,9,15.6,59,1010,Late
7/12/2023,MQ,3402,ORD,SYR,84,23.2,27.8,20,226,2.6,7.2,0,0,0,998,5.4,15.7,64,1012,Late
7/13/2023,MQ,3402,ORD,SYR,74,23.4,32.2,18.9,190,4.2,20.6,0,0,12,993,7.1,17,69,1008,Late
7/14/2023,MQ,3402,ORD,SYR,71,22.7,28.9,17.2,205,1.9,7.2,0,0,0,997,7.5,16.1,68,1011,Early
7/15/2023,MQ,3402,ORD,SYR,78,24.9,31.7,17.8,107,1.9,6.8,0,0,0,997,3.1,17.9,67,1011,Early
7/16/2023,MQ,3402,ORD,SYR,92,24.7,28.3,21.1,216,3.4,10.4,0,0,2.5,993,6.7,19.1,72,1008,Early
7/17/2023,MQ,3402,ORD,SYR,85,25.1,30,20,181,3.1,8.8,0,0,0,996,8.2,16.9,62,1010,Late
7/18/2023,MQ,3402,ORD,SYR,76,23.7,27.2,20,244,2.4,9.2,0,0,2,998,7.2,17.7,70,1013,Early
7/19/2023,MQ,3402,ORD,SYR,56,22.2,27.8,16.7,279,2,7.7,0,0,0,1002,9.3,13.9,61,1016,On Time
7/20/2023,MQ,3402,ORD,SYR,62,22.9,30.6,14.4,143,2.5,16.9,0,0,6,999,8.6,13.5,58,1013,Late
7/21/2023,MQ,3402,ORD,SYR,76,21.8,26.1,17.8,234,4,17,0,0,3.8,992,5.6,15.6,69,1007,On Time
7/22/2023,MQ,3402,ORD,SYR,32,22.2,27.2,16.1,271,3.6,9.4,0,0,0,995,8,13.9,62,1010,Late
7/23/2023,MQ,3402,ORD,SYR,32,22.9,29.4,15,180,1.9,8,0,0,0,999,8.4,13,57,1013,On Time
7/24/2023,MQ,3402,ORD,SYR,69,21.6,30.6,17.2,126,2.4,19.9,0,0,44,1001,8.2,15.9,72,1016,Late
7/25/2023,MQ,3402,ORD,SYR,71,22.4,28.3,17.2,206,1.7,6,0,0,0,1002,3,16.7,72,1017,On Time
7/26/2023,MQ,3402,ORD,SYR,56,25.8,31.7,18.9,198,3.2,9.2,0,0,0,1001,5.3,16.4,59,1015,On Time
7/27/2023,MQ,3402,ORD,SYR,92,25.8,28.9,23.5,242,5.2,15,0,0,7,996,4.2,19.7,69,1010,Early
7/28/2023,MQ,3402,ORD,SYR,64,26.5,32.8,21.7,256,2.9,7.6,0,0,0,999,7.3,19.8,69,1014,Early
7/29/2023,MQ,3402,ORD,SYR,90,21.7,26.1,15.3,263,2.8,10,0,0,36,995,2.9,18.5,82,1010,On Time
7/30/2023,MQ,3402,ORD,SYR,67,19.5,25,15,276,2.6,7.2,0,0,1.8,1000,5.2,11.9,64,1014,Early
7/31/2023,MQ,3402,ORD,SYR,67,19.8,24.4,15.6,259,3.6,11.2,0,0,1.8,1001,6.8,12.5,64,1015,Early
8/1/2023,MQ,3402,ORD,SYR,47,19,23.9,13.3,247,2.2,8.8,0,0,0.3,1006,6.6,10.1,60,1021,On Time
8/2/2023,MQ,3402,ORD,SYR,59,19.5,26.7,11.7,178,2.1,9.3,0,0,0,1007,8.1,9.5,56,1021,On Time
8/3/2023,MQ,3402,ORD,SYR,83,23.9,28.9,18.3,188,3.7,11.8,0,0,0,999,5.5,13.9,54,1014,Late
8/4/2023,MQ,3402,ORD,SYR,84,23.1,28.3,19.4,241,3,10.8,0,0,7.3,996,5.1,18,74,1011,On Time
8/5/2023,MQ,3402,ORD,SYR,82,21.7,26.1,17.2,262,2.5,7.2,0,0,0,1001,4,14.6,67,1016,Early
8/6/2023,MQ,3402,ORD,SYR,46,21,27.8,12.8,95,2.2,7.6,0,0,0,1001,6.5,12.8,62,1015,Late
8/7/2023,MQ,3402,ORD,SYR,91,23,30.6,18.9,149,4.1,12.8,0,0,42.3,991,7.4,18.6,78,1006,Late
8/8/2023,MQ,3402,ORD,SYR,98,20.4,22,18.9,234,4.6,12.4,0,0,9.3,988,3.9,17.8,85,1003,On Time
8/9/2023,MQ,3402,ORD,SYR,77,23,28.9,18.3,259,4.2,12.8,0,0,0,992,7.5,15.1,63,1007,Late
8/10/2023,MQ,3402,ORD,SYR,77,20.2,23.9,17.9,173,2.5,10.3,0,0,14.5,989,4.7,16.9,81,1004,Late
8/11/2023,MQ,3402,ORD,SYR,70,20.7,25.6,17.2,260,3.9,11.2,0,0,0,993,7.3,13.6,66,1008,On Time
8/12/2023,MQ,3402,ORD,SYR,77,22.3,29.4,15,158,4.1,13.4,0,0,2,994,4.4,15.6,68,1008,Early
8/13/2023,MQ,3402,ORD,SYR,77,22.7,26.1,18.9,255,3.7,10.3,0,0,0,996,6.5,15.3,64,1011,Late
8/14/2023,MQ,3402,ORD,SYR,86,21.7,25.6,17.8,201,2.8,7.2,0,0,0.3,999,2.8,15.3,68,1014,Late
1/1/2023,B6,116,JFK,SYR,100,5.1,10,3,274,4,10.8,0,0,1.5,998,0.8,1.9,80,1013,Late
1/2/2023,B6,116,JFK,SYR,100,5.5,7.8,3.9,207,2.2,7.2,0,0,0,1004,0.7,1.7,77,1019,Late
1/3/2023,B6,116,JFK,SYR,99,4.3,5,2.2,86,2.3,5.6,0,0,8.5,996,0.7,2.4,88,1011,Late
1/4/2023,B6,116,JFK,SYR,100,6.2,7.2,5,140,2.4,12.4,0,0,12.3,993,0.7,5.3,93,1008,Late
1/5/2023,B6,116,JFK,SYR,82,6,8.9,2.3,217,2.4,10.8,0,0,5,998,1.1,1.8,75,1013,Early
1/6/2023,B6,116,JFK,SYR,97,2.9,4.4,0.6,223,2.9,8.4,0,0,0.3,1000,1,-0.1,81,1015,Late
1/7/2023,B6,116,JFK,SYR,96,1.3,3.3,-4.4,289,4.2,10.8,0,0,0,1007,0.7,-2.6,75,1022,Early
1/8/2023,B6,116,JFK,SYR,76,-3.1,0,-5,175,1.9,6.4,0,1,0,1009,2,-7.6,71,1024,Early
1/9/2023,B6,116,JFK,SYR,98,-0.4,2.8,-5,214,4.1,10.5,0,2,0,999,1.2,-4.7,73,1015,On Time
1/10/2023,B6,116,JFK,SYR,91,-1.1,1.7,-6.6,305,3.6,10.8,0,1,0,1002,0.7,-5.3,73,1017,Early
1/11/2023,B6,116,JFK,SYR,74,-3.7,0.6,-8.9,117,3.3,10.8,0,6,0,1005,0.7,-7.7,74,1021,On Time
1/12/2023,B6,116,JFK,SYR,92,3.2,6.7,-0.6,90,3.9,12.4,1.5,5,17.8,997,0.7,0,80,1012,Early
1/13/2023,B6,116,JFK,SYR,100,-0.2,3.9,-4.4,287,4.9,11.6,2.3,0,18.5,991,0.7,-1.8,89,1006,Late
1/14/2023,B6,116,JFK,SYR,100,-6.1,-4.4,-7.2,324,5,10.8,0,31,0,1003,0.7,-9,80,1018,Early
1/15/2023,B6,116,JFK,SYR,81,-7,-5,-10,305,3.9,8.8,0,29,0,1009,1.4,-10.1,79,1025,On Time
1/16/2023,B6,116,JFK,SYR,52,-3.6,1.7,-7.2,260,3.3,9.2,0,28,0,1002,2.2,-8.2,72,1018,Late
1/17/2023,B6,116,JFK,SYR,81,-2.3,1.1,-6.7,102,2.1,7.2,3.5,26,3.3,989,0.7,-4.8,83,1005,Early
1/18/2023,B6,116,JFK,SYR,100,3.7,5.6,1.1,260,4.9,11.3,24,50,3.5,994,0.7,2.3,91,1009,Early
1/19/2023,B6,116,JFK,SYR,96,0.4,2.2,-1.1,115,3.1,11.2,75.3,0,17.3,995,0.7,-0.3,95,1010,On Time
1/20/2023,B6,116,JFK,SYR,97,1,3.9,-0.6,252,4.1,16.4,41.8,13,14.3,989,0.7,0.2,94,1005,Early
1/21/2023,B6,116,JFK,SYR,91,-0.3,0.6,-1.1,264,2.4,6.8,0,25,0,1002,0.8,-3.3,80,1021,Late
1/22/2023,B6,116,JFK,SYR,100,1,3.3,0,128,3.2,10,73,29,6.5,1000,0.8,-2.8,76,1015,Early
1/23/2023,B6,116,JFK,SYR,100,-0.2,0.6,-0.6,240,4,11.6,120,47,8,993,0.8,-2.2,87,1008,Early
1/24/2023,B6,116,JFK,SYR,99,1.1,2.2,-0.6,251,6.7,14.4,0,64,0,1003,1,-3.2,73,1018,Early
1/25/2023,B6,116,JFK,SYR,98,-0.5,1.1,-2.2,117,4,22.4,86.8,61,7.8,1000,0.8,-2.8,84,1015,Early
1/26/2023,B6,116,JFK,SYR,100,0.1,3.3,-1.7,226,6,15.2,43,104,0.5,987,0.8,-3.3,78,1002,Late
1/27/2023,B6,116,JFK,SYR,92,-0.5,1.7,-3.3,202,4,11.2,0,96,0,1000,1.2,-5.9,68,1015,Early
1/28/2023,B6,116,JFK,SYR,89,2.4,4.4,-1.1,240,5.3,13.8,0,93,0,1004,1.1,-5,59,1020,On Time
1/29/2023,B6,116,JFK,SYR,100,2.2,6.7,-1.6,177,3.2,10,0.5,81,0.8,1003,0.8,-1.6,76,1019,Late
1/30/2023,B6,116,JFK,SYR,100,-2.2,-1.1,-3.3,212,2,7.6,94.8,25,5,1006,0.8,-5,81,1022,Early
1/31/2023,B6,116,JFK,SYR,95,-5.1,-1.7,-8.3,240,3.3,8.8,0,30,0,1009,0.9,-10.8,65,1024,Late
2/1/2023,B6,116,JFK,SYR,76,-6.3,-3.9,-9.4,214,4.2,12.4,0,32,0,1009,1.5,-13.1,59,1024,On Time
2/2/2023,B6,116,JFK,SYR,98,-1.6,2.8,-5,215,5.7,15.5,0,40,0,1000,1.6,-11.2,49,1015,Early
2/3/2023,B6,116,JFK,SYR,97,-14.6,-3.9,-21.7,310,9.1,18.8,0,42,0,1006,1.4,-20.1,64,1022,On Time
2/4/2023,B6,116,JFK,SYR,89,-16.7,-5.3,-25,126,3.4,12.4,0,57,0,1015,0.9,-22.4,62,1031,Late
2/5/2023,B6,116,JFK,SYR,97,2,6.7,-5,193,3.6,12.8,0,54,0,999,0.9,-8.1,47,1015,On Time
2/6/2023,B6,116,JFK,SYR,74,-0.3,2.8,-6.3,274,3.7,10.8,0,35,0.5,1005,1.1,-3.7,78,1021,Late
2/7/2023,B6,116,JFK,SYR,66,0.9,7.8,-7.8,152,3.9,17.2,0,35,1.5,1004,0.9,-5.4,65,1019,On Time
2/8/2023,B6,116,JFK,SYR,73,3.8,7.8,-2.5,258,3.8,10.4,0,0,0,1007,1.8,-1.5,69,1022,Early
2/9/2023,B6,116,JFK,SYR,89,3.6,13.3,-2.8,97,4.1,15.2,0,0,12.3,999,0.9,1.4,86,1014,Late
2/10/2023,B6,116,JFK,SYR,99,5.2,12.2,1.1,263,7.1,14.9,0,0,0.5,997,1,0.4,72,1012,Late
2/11/2023,B6,116,JFK,SYR,78,-1.1,1.1,-4.7,228,4.8,14.6,0,7,0,1008,1.2,-5.8,70,1024,Late
2/12/2023,B6,116,JFK,SYR,64,0.4,8.9,-6.1,120,1.5,7.2,0,13,0,1001,1,-6.3,64,1016,Early
2/13/2023,B6,116,JFK,SYR,54,3.2,11.1,-5,206,3.2,14.3,0,9,0,989,2.2,-5.3,59,1004,Early
2/14/2023,B6,116,JFK,SYR,40,4.5,10,-0.6,221,3.7,10.8,0,0,0,1000,3.3,-3.1,60,1015,Early
2/15/2023,B6,116,JFK,SYR,71,13.1,20.6,3.3,188,5.9,16,0,0,0,994,3.1,-0.3,41,1009,Early
2/16/2023,B6,56,MCO,SYR,89,7.3,9.4,5.6,188,2.5,9.3,0,0,0,998,1.1,0.8,63,1013,Early
2/16/2023,B6,116,JFK,SYR,89,7.3,9.4,5.6,188,2.5,9.3,0,0,0,998,1.1,0.8,63,1013,Early
2/17/2023,B6,56,MCO,SYR,100,0.2,10.6,-5.6,273,4.9,17.5,24.8,0,3.8,993,1.1,-3.1,78,1008,Late
2/17/2023,B6,116,JFK,SYR,100,0.2,10.6,-5.6,273,4.9,17.5,24.8,0,3.8,993,1.1,-3.1,78,1008,Late
2/18/2023,B6,56,MCO,SYR,60,-1.8,6.1,-7.8,240,4,11.2,0,21,0,1008,3.1,-8.9,60,1024,On Time
2/18/2023,B6,116,JFK,SYR,60,-1.8,6.1,-7.8,240,4,11.2,0,21,0,1008,3.1,-8.9,60,1024,Early
2/19/2023,B6,56,MCO,SYR,92,4.7,10.6,-3.9,139,4.3,14,0,19,0,1002,1.1,-6.5,49,1017,Early
2/19/2023,B6,116,JFK,SYR,92,4.7,10.6,-3.9,139,4.3,14,0,19,0,1002,1.1,-6.5,49,1017,Early
2/20/2023,B6,56,MCO,SYR,91,5.5,8.3,-1.7,237,4.3,11.6,0,0,0,991,2.5,-4.2,50,1006,On Time
2/20/2023,B6,116,JFK,SYR,91,5.5,8.3,-1.7,237,4.3,11.6,0,0,0,991,2.5,-4.2,50,1006,On Time
2/21/2023,B6,56,MCO,SYR,85,1.9,7.8,-4.4,183,4.3,17,0,0,3.3,988,1.6,-3.9,66,1003,Late
2/21/2023,B6,116,JFK,SYR,85,1.9,7.8,-4.4,183,4.3,17,0,0,3.3,988,1.6,-3.9,66,1003,On Time
2/22/2023,B6,56,MCO,SYR,99,0.2,1.7,-1.1,164,4,11.8,200.3,0,13.5,1001,1.2,-6,65,1017,Early
2/22/2023,B6,116,JFK,SYR,99,0.2,1.7,-1.1,164,4,11.8,200.3,0,13.5,1001,1.2,-6,65,1017,Early
2/23/2023,B6,56,MCO,SYR,100,-0.6,0.6,-1.7,181,3.5,12.3,38,57,2.3,995,1.2,-2.1,90,1010,Late
2/23/2023,B6,116,JFK,SYR,100,-0.6,0.6,-1.7,181,3.5,12.3,38,57,2.3,995,1.2,-2.1,90,1010,Late
2/24/2023,B6,56,MCO,SYR,96,-5.7,0,-9.3,291,5.2,12.5,9,66,0.3,1012,1.3,-8.7,80,1028,On Time
2/24/2023,B6,116,JFK,SYR,96,-5.7,0,-9.3,291,5.2,12.5,9,66,0.3,1012,1.3,-8.7,80,1028,On Time
2/25/2023,B6,56,MCO,SYR,94,-8.3,-5.6,-11.1,139,2,6.8,62.5,90,2.5,1011,1.2,-11.3,79,1027,Late
2/25/2023,B6,116,JFK,SYR,94,-8.3,-5.6,-11.1,139,2,6.8,62.5,90,2.5,1011,1.2,-11.3,79,1027,Late
2/26/2023,B6,56,MCO,SYR,98,-2.8,2.2,-10.6,203,3.9,16,0,110,0,996,1.7,-6.6,76,1011,Late
2/26/2023,B6,116,JFK,SYR,98,-2.8,2.2,-10.6,203,3.9,16,0,110,0,996,1.7,-6.6,76,1011,Late
2/27/2023,B6,56,MCO,SYR,89,-2.1,1.1,-7.2,127,4.4,13.6,76,107,4.3,996,1.3,-8.7,62,1011,Early
