Date,CarrierCode,FlightNumber,Origin,Dest,clouds,temp,max_temp,min_temp,wind_dir,wind_spd,wind_gust_spd,snow,snow_depth,precip,pres,uv,dewpt,rh,slp,Arr_Delay_Status
2/27/2023,B6,116,JFK,SYR,89,-2.1,1.1,-7.2,127,4.4,13.6,76,107,4.3,996,1.3,-8.7,62,1011,On Time
2/28/2023,B6,56,MCO,SYR,100,0.6,2.2,-1.7,174,5.3,13.2,52,159,4.5,991,1.6,-2.6,80,1006,Late
2/28/2023,B6,116,JFK,SYR,100,0.6,2.2,-1.7,174,5.3,13.2,52,159,4.5,991,1.6,-2.6,80,1006,On Time
3/1/2023,B6,56,MCO,SYR,91,0.7,2.8,-3.3,124,4,10.4,0,168,0,999,1.6,-4.2,70,1014,Late
3/1/2023,B6,116,JFK,SYR,91,0.7,2.8,-3.3,124,4,10.4,0,168,0,999,1.6,-4.2,70,1014,Late
3/2/2023,B6,56,MCO,SYR,97,1.9,2.2,0.3,225,4.5,11.3,0,160,0.5,993,1.5,-1,81,1008,On Time
3/2/2023,B6,116,JFK,SYR,97,1.9,2.2,0.3,225,4.5,11.3,0,160,0.5,993,1.5,-1,81,1008,Late
3/3/2023,B6,56,MCO,SYR,79,0.1,4.4,-5.6,136,3.6,14.8,44.5,98,6.3,998,1.5,-5,72,1013,Late
3/3/2023,B6,116,JFK,SYR,79,0.1,4.4,-5.6,136,3.6,14.8,44.5,98,6.3,998,1.5,-5,72,1013,Late
3/3/2023,UA,538,ORD,SYR,79,0.1,4.4,-5.6,136,3.6,14.8,44.5,98,6.3,998,1.5,-5,72,1013,On Time
3/4/2023,B6,56,MCO,SYR,100,0.9,2.2,0,191,4.3,23.2,60,158,7.3,989,1.6,-1,88,1004,Late
3/4/2023,B6,116,JFK,SYR,100,0.9,2.2,0,191,4.3,23.2,60,158,7.3,989,1.6,-1,88,1004,Late
3/5/2023,B6,56,MCO,SYR,96,2.3,4,0,233,3.3,9.6,0,175,0,1005,1.7,-1.1,78,1020,Late
3/5/2023,B6,116,JFK,SYR,96,2.3,4,0,233,3.3,9.6,0,175,0,1005,1.7,-1.1,78,1020,Late
3/6/2023,B6,56,MCO,SYR,76,1.5,4.4,-1.7,290,3.4,7.2,0,162,0,1006,3.3,-5.4,63,1021,Late
3/6/2023,B6,116,JFK,SYR,76,1.5,4.4,-1.7,290,3.4,7.2,0,162,0,1006,3.3,-5.4,63,1021,On Time
3/6/2023,UA,538,ORD,SYR,76,1.5,4.4,-1.7,290,3.4,7.2,0,162,0,1006,3.3,-5.4,63,1021,Early
3/7/2023,B6,56,MCO,SYR,81,-1,1.1,-3.3,321,5.8,13.3,0,48,0,1002,1.6,-8.7,56,1017,Late
3/7/2023,B6,116,JFK,SYR,81,-1,1.1,-3.3,321,5.8,13.3,0,48,0,1002,1.6,-8.7,56,1017,Early
3/7/2023,UA,538,ORD,SYR,81,-1,1.1,-3.3,321,5.8,13.3,0,48,0,1002,1.6,-8.7,56,1017,Early
3/8/2023,B6,56,MCO,SYR,92,-2,-1.1,-2.8,303,4.6,11.2,0,42,0,1012,3.1,-6.9,70,1027,On Time
3/8/2023,B6,116,JFK,SYR,92,-2,-1.1,-2.8,303,4.6,11.2,0,42,0,1012,3.1,-6.9,70,1027,Late
3/8/2023,UA,538,ORD,SYR,92,-2,-1.1,-2.8,303,4.6,11.2,0,42,0,1012,3.1,-6.9,70,1027,Late
3/9/2023,B6,56,MCO,SYR,66,-1.9,0,-4.8,283,3.1,9.2,0,40,0,1011,1.9,-6.4,72,1026,Late
3/9/2023,B6,116,JFK,SYR,66,-1.9,0,-4.8,283,3.1,9.2,0,40,0,1011,1.9,-6.4,72,1026,Early
3/9/2023,9E,5340,JFK,SYR,66,-1.9,0,-4.8,283,3.1,9.2,0,40,0,1011,1.9,-6.4,72,1026,Early
3/9/2023,UA,538,ORD,SYR,66,-1.9,0,-4.8,283,3.1,9.2,0,40,0,1011,1.9,-6.4,72,1026,Late
3/10/2023,B6,56,MCO,SYR,87,-1.5,3.3,-6.1,95,2.5,7.2,14.5,39,3,999,1.7,-4.6,80,1014,Early
3/10/2023,B6,116,JFK,SYR,87,-1.5,3.3,-6.1,95,2.5,7.2,14.5,39,3,999,1.7,-4.6,80,1014,Early
3/10/2023,9E,5340,JFK,SYR,87,-1.5,3.3,-6.1,95,2.5,7.2,14.5,39,3,999,1.7,-4.6,80,1014,On Time
3/10/2023,UA,538,ORD,SYR,87,-1.5,3.3,-6.1,95,2.5,7.2,14.5,39,3,999,1.7,-4.6,80,1014,Late
3/11/2023,B6,56,MCO,SYR,82,-2.1,0.6,-4.4,294,3.9,9.8,90,91,4.5,998,1.7,-5.1,80,1013,Late
3/11/2023,B6,116,JFK,SYR,82,-2.1,0.6,-4.4,294,3.9,9.8,90,91,4.5,998,1.7,-5.1,80,1013,Late
3/11/2023,9E,5340,JFK,SYR,82,-2.1,0.6,-4.4,294,3.9,9.8,90,91,4.5,998,1.7,-5.1,80,1013,On Time
3/11/2023,WN,491,MCO,SYR,82,-2.1,0.6,-4.4,294,3.9,9.8,90,91,4.5,998,1.7,-5.1,80,1013,Late
3/12/2023,B6,56,MCO,SYR,73,-1.7,3.3,-7.8,100,1.3,5.2,0,120,0,1001,1.7,-5.9,74,1016,Late
3/12/2023,B6,116,JFK,SYR,73,-1.7,3.3,-7.8,100,1.3,5.2,0,120,0,1001,1.7,-5.9,74,1016,Late
3/12/2023,9E,5340,JFK,SYR,73,-1.7,3.3,-7.8,100,1.3,5.2,0,120,0,1001,1.7,-5.9,74,1016,Early
3/13/2023,B6,56,MCO,SYR,100,2.5,4.4,0.6,182,3.1,8.4,16.3,112,7.8,996,1.8,-1.3,76,1011,Late
3/13/2023,B6,116,JFK,SYR,100,2.5,4.4,0.6,182,3.1,8.4,16.3,112,7.8,996,1.8,-1.3,76,1011,Late
3/13/2023,9E,5340,JFK,SYR,100,2.5,4.4,0.6,182,3.1,8.4,16.3,112,7.8,996,1.8,-1.3,76,1011,Late
3/13/2023,UA,538,ORD,SYR,100,2.5,4.4,0.6,182,3.1,8.4,16.3,112,7.8,996,1.8,-1.3,76,1011,On Time
3/14/2023,B6,56,MCO,SYR,100,-0.5,0.6,-1.1,287,6.3,13.7,313.3,137,19.8,992,1.8,-1.4,93,1008,Late
3/14/2023,B6,116,JFK,SYR,100,-0.5,0.6,-1.1,287,6.3,13.7,313.3,137,19.8,992,1.8,-1.4,93,1008,Late
3/14/2023,9E,5340,JFK,SYR,100,-0.5,0.6,-1.1,287,6.3,13.7,313.3,137,19.8,992,1.8,-1.4,93,1008,On Time
3/14/2023,UA,538,ORD,SYR,100,-0.5,0.6,-1.1,287,6.3,13.7,313.3,137,19.8,992,1.8,-1.4,93,1008,On Time
3/15/2023,B6,56,MCO,SYR,65,-1.2,2.2,-3.3,286,6.5,12.8,0,257,0,1000,5.2,-7.6,63,1016,Late
3/15/2023,B6,116,JFK,SYR,65,-1.2,2.2,-3.3,286,6.5,12.8,0,257,0,1000,5.2,-7.6,63,1016,On Time
3/15/2023,9E,5340,JFK,SYR,65,-1.2,2.2,-3.3,286,6.5,12.8,0,257,0,1000,5.2,-7.6,63,1016,Early
3/15/2023,UA,538,ORD,SYR,65,-1.2,2.2,-3.3,286,6.5,12.8,0,257,0,1000,5.2,-7.6,63,1016,Late
3/16/2023,B6,56,MCO,SYR,81,3.7,9.4,-2.2,226,3.1,6.8,0,228,0,1000,4.8,-6.6,48,1015,On Time
3/16/2023,B6,116,JFK,SYR,81,3.7,9.4,-2.2,226,3.1,6.8,0,228,0,1000,4.8,-6.6,48,1015,On Time
3/16/2023,9E,5340,JFK,SYR,81,3.7,9.4,-2.2,226,3.1,6.8,0,228,0,1000,4.8,-6.6,48,1015,Early
3/16/2023,UA,538,ORD,SYR,81,3.7,9.4,-2.2,226,3.1,6.8,0,228,0,1000,4.8,-6.6,48,1015,Early
3/17/2023,B6,56,MCO,SYR,98,5.4,9.4,1.7,172,4.1,14.9,0,181,17.5,987,1.8,1.9,79,1002,Late
3/17/2023,B6,116,JFK,SYR,98,5.4,9.4,1.7,172,4.1,14.9,0,181,17.5,987,1.8,1.9,79,1002,On Time
3/17/2023,9E,5340,JFK,SYR,98,5.4,9.4,1.7,172,4.1,14.9,0,181,17.5,987,1.8,1.9,79,1002,On Time
3/17/2023,UA,538,ORD,SYR,98,5.4,9.4,1.7,172,4.1,14.9,0,181,17.5,987,1.8,1.9,79,1002,On Time
3/18/2023,B6,56,MCO,SYR,93,1.7,4.4,-3,266,5.1,16.4,1,23,0.3,992,3.8,-4.2,66,1007,Early
3/18/2023,B6,116,JFK,SYR,93,1.7,4.4,-3,266,5.1,16.4,1,23,0.3,992,3.8,-4.2,66,1007,On Time
3/18/2023,9E,5340,JFK,SYR,93,1.7,4.4,-3,266,5.1,16.4,1,23,0.3,992,3.8,-4.2,66,1007,Early
3/18/2023,WN,491,MCO,SYR,93,1.7,4.4,-3,266,5.1,16.4,1,23,0.3,992,3.8,-4.2,66,1007,Late
3/19/2023,B6,56,MCO,SYR,79,-2.6,0.6,-5,256,9.1,18,0,27,0,999,2,-10.3,56,1015,Early
3/19/2023,B6,116,JFK,SYR,79,-2.6,0.6,-5,256,9.1,18,0,27,0,999,2,-10.3,56,1015,Early
3/19/2023,9E,5340,JFK,SYR,79,-2.6,0.6,-5,256,9.1,18,0,27,0,999,2,-10.3,56,1015,Early
3/20/2023,B6,56,MCO,SYR,25,2.7,10,-2.2,213,4.9,10.8,0,32,0,1005,5.4,-10.3,40,1021,On Time
3/20/2023,B6,116,JFK,SYR,25,2.7,10,-2.2,213,4.9,10.8,0,32,0,1005,5.4,-10.3,40,1021,On Time
3/20/2023,9E,5340,JFK,SYR,25,2.7,10,-2.2,213,4.9,10.8,0,32,0,1005,5.4,-10.3,40,1021,Early
3/20/2023,UA,538,ORD,SYR,25,2.7,10,-2.2,213,4.9,10.8,0,32,0,1005,5.4,-10.3,40,1021,Early
3/21/2023,B6,56,MCO,SYR,79,5.8,12.8,-0.6,227,3.8,14.4,0,5,0,1010,5.1,-4.7,50,1025,Early
3/21/2023,B6,116,JFK,SYR,79,5.8,12.8,-0.6,227,3.8,14.4,0,5,0,1010,5.1,-4.7,50,1025,Late
3/21/2023,9E,5340,JFK,SYR,79,5.8,12.8,-0.6,227,3.8,14.4,0,5,0,1010,5.1,-4.7,50,1025,Early
3/21/2023,UA,538,ORD,SYR,79,5.8,12.8,-0.6,227,3.8,14.4,0,5,0,1010,5.1,-4.7,50,1025,On Time
3/22/2023,B6,56,MCO,SYR,86,7.4,15,-0.6,110,2.4,10.8,0,0,0,1007,3.4,-2.2,54,1023,On Time
3/22/2023,B6,116,JFK,SYR,86,7.4,15,-0.6,110,2.4,10.8,0,0,0,1007,3.4,-2.2,54,1023,On Time
3/22/2023,9E,5340,JFK,SYR,86,7.4,15,-0.6,110,2.4,10.8,0,0,0,1007,3.4,-2.2,54,1023,Late
3/22/2023,UA,538,ORD,SYR,86,7.4,15,-0.6,110,2.4,10.8,0,0,0,1007,3.4,-2.2,54,1023,On Time
3/23/2023,B6,56,MCO,SYR,98,9.1,13.3,2.5,198,4.1,12.3,0,0,3.5,995,2,3.6,70,1010,On Time
3/23/2023,B6,116,JFK,SYR,98,9.1,13.3,2.5,198,4.1,12.3,0,0,3.5,995,2,3.6,70,1010,Late
3/23/2023,9E,5340,JFK,SYR,98,9.1,13.3,2.5,198,4.1,12.3,0,0,3.5,995,2,3.6,70,1010,Late
3/23/2023,UA,538,ORD,SYR,98,9.1,13.3,2.5,198,4.1,12.3,0,0,3.5,995,2,3.6,70,1010,Early
3/24/2023,B6,56,MCO,SYR,79,2.7,7.2,-0.8,263,3.3,8.8,0,0,0,1002,2.7,-3.7,64,1017,Early
3/24/2023,B6,116,JFK,SYR,79,2.7,7.2,-0.8,263,3.3,8.8,0,0,0,1002,2.7,-3.7,64,1017,Early
3/24/2023,9E,5340,JFK,SYR,79,2.7,7.2,-0.8,263,3.3,8.8,0,0,0,1002,2.7,-3.7,64,1017,Early
3/24/2023,UA,538,ORD,SYR,79,2.7,7.2,-0.8,263,3.3,8.8,0,0,0,1002,2.7,-3.7,64,1017,Early
3/25/2023,B6,56,MCO,SYR,92,2.7,7.8,-1.7,110,5.1,13.6,0,0,9.8,994,2,-1.5,74,1009,Late
3/25/2023,B6,116,JFK,SYR,92,2.7,7.8,-1.7,110,5.1,13.6,0,0,9.8,994,2,-1.5,74,1009,On Time
3/25/2023,9E,5340,JFK,SYR,92,2.7,7.8,-1.7,110,5.1,13.6,0,0,9.8,994,2,-1.5,74,1009,Early
3/25/2023,WN,491,MCO,SYR,92,2.7,7.8,-1.7,110,5.1,13.6,0,0,9.8,994,2,-1.5,74,1009,Late
3/26/2023,B6,56,MCO,SYR,61,6.7,11.7,3.2,264,6.7,17.2,0,0,0.8,995,6.3,-3,52,1010,Late
3/26/2023,B6,116,JFK,SYR,61,6.7,11.7,3.2,264,6.7,17.2,0,0,0.8,995,6.3,-3,52,1010,Late
3/26/2023,9E,5340,JFK,SYR,61,6.7,11.7,3.2,264,6.7,17.2,0,0,0.8,995,6.3,-3,52,1010,Early
3/26/2023,UA,538,ORD,SYR,61,6.7,11.7,3.2,264,6.7,17.2,0,0,0.8,995,6.3,-3,52,1010,Early
3/27/2023,B6,56,MCO,SYR,71,2.7,7.2,-1.7,128,2.5,9.8,2,0,7.8,1001,2.1,-2,72,1017,Late
3/27/2023,B6,116,JFK,SYR,71,2.7,7.2,-1.7,128,2.5,9.8,2,0,7.8,1001,2.1,-2,72,1017,On Time
3/27/2023,9E,5340,JFK,SYR,71,2.7,7.2,-1.7,128,2.5,9.8,2,0,7.8,1001,2.1,-2,72,1017,Early
3/27/2023,UA,538,ORD,SYR,71,2.7,7.2,-1.7,128,2.5,9.8,2,0,7.8,1001,2.1,-2,72,1017,Early
3/28/2023,B6,56,MCO,SYR,78,3,7.8,-0.6,288,3.2,10,0,0,0,1005,4,-2.3,70,1020,Late
3/28/2023,B6,116,JFK,SYR,78,3,7.8,-0.6,288,3.2,10,0,0,0,1005,4,-2.3,70,1020,Late
3/28/2023,9E,5340,JFK,SYR,78,3,7.8,-0.6,288,3.2,10,0,0,0,1005,4,-2.3,70,1020,Early
3/28/2023,UA,538,ORD,SYR,78,3,7.8,-0.6,288,3.2,10,0,0,0,1005,4,-2.3,70,1020,Early
3/29/2023,B6,56,MCO,SYR,74,4.1,12.8,-1.7,199,5.4,18.2,10.5,0,2,1003,2.9,-4.8,57,1018,Early
3/29/2023,B6,116,JFK,SYR,74,4.1,12.8,-1.7,199,5.4,18.2,10.5,0,2,1003,2.9,-4.8,57,1018,On Time
3/29/2023,9E,5340,JFK,SYR,74,4.1,12.8,-1.7,199,5.4,18.2,10.5,0,2,1003,2.9,-4.8,57,1018,Early
3/29/2023,UA,538,ORD,SYR,74,4.1,12.8,-1.7,199,5.4,18.2,10.5,0,2,1003,2.9,-4.8,57,1018,Late
3/30/2023,B6,56,MCO,SYR,62,-0.7,2.8,-4.4,283,4.4,13.6,0,0,0,1010,2.9,-10.7,47,1025,Late
3/30/2023,B6,116,JFK,SYR,62,-0.7,2.8,-4.4,283,4.4,13.6,0,0,0,1010,2.9,-10.7,47,1025,Early
3/30/2023,9E,5340,JFK,SYR,62,-0.7,2.8,-4.4,283,4.4,13.6,0,0,0,1010,2.9,-10.7,47,1025,Late
3/30/2023,UA,538,ORD,SYR,62,-0.7,2.8,-4.4,283,4.4,13.6,0,0,0,1010,2.9,-10.7,47,1025,Early
3/31/2023,B6,56,MCO,SYR,89,2.9,9.3,-4.4,114,3.2,11.2,0,0,1,1002,2.2,-2.6,67,1018,Late
3/31/2023,B6,116,JFK,SYR,89,2.9,9.3,-4.4,114,3.2,11.2,0,0,1,1002,2.2,-2.6,67,1018,Late
3/31/2023,9E,5340,JFK,SYR,89,2.9,9.3,-4.4,114,3.2,11.2,0,0,1,1002,2.2,-2.6,67,1018,On Time
3/31/2023,UA,538,ORD,SYR,89,2.9,9.3,-4.4,114,3.2,11.2,0,0,1,1002,2.2,-2.6,67,1018,Late
4/1/2023,B6,56,MCO,SYR,79,12.7,22.2,2.2,214,6.4,19.6,0,0,11.3,981,6.3,4.9,65,995,Late
4/1/2023,B6,116,JFK,SYR,79,12.7,22.2,2.2,214,6.4,19.6,0,0,11.3,981,6.3,4.9,65,995,Late
4/1/2023,9E,5340,JFK,SYR,79,12.7,22.2,2.2,214,6.4,19.6,0,0,11.3,981,6.3,4.9,65,995,On Time
4/1/2023,UA,538,ORD,SYR,79,12.7,22.2,2.2,214,6.4,19.6,0,0,11.3,981,6.3,4.9,65,995,On Time
4/1/2023,WN,491,MCO,SYR,79,12.7,22.2,2.2,214,6.4,19.6,0,0,11.3,981,6.3,4.9,65,995,On Time
4/2/2023,B6,56,MCO,SYR,47,0.3,3.3,-3.3,292,5.5,13.9,0,0,0,1001,7.1,-10,49,1016,On Time
4/2/2023,B6,116,JFK,SYR,47,0.3,3.3,-3.3,292,5.5,13.9,0,0,0,1001,7.1,-10,49,1016,Late
4/2/2023,9E,5340,JFK,SYR,47,0.3,3.3,-3.3,292,5.5,13.9,0,0,0,1001,7.1,-10,49,1016,Early
4/2/2023,UA,538,ORD,SYR,47,0.3,3.3,-3.3,292,5.5,13.9,0,0,0,1001,7.1,-10,49,1016,On Time
4/3/2023,B6,56,MCO,SYR,78,7.8,20,-2.8,182,4.8,13.3,0,0,3.3,998,6.1,-4.2,45,1013,Late
4/3/2023,B6,116,JFK,SYR,78,7.8,20,-2.8,182,4.8,13.3,0,0,3.3,998,6.1,-4.2,45,1013,On Time
4/3/2023,9E,5340,JFK,SYR,78,7.8,20,-2.8,182,4.8,13.3,0,0,3.3,998,6.1,-4.2,45,1013,Early
4/3/2023,UA,538,ORD,SYR,78,7.8,20,-2.8,182,4.8,13.3,0,0,3.3,998,6.1,-4.2,45,1013,On Time
4/4/2023,B6,56,MCO,SYR,99,8.7,11.7,6.7,72,2.7,8.4,0,0,10.5,1002,2.8,5.2,79,1017,Early
4/4/2023,B6,116,JFK,SYR,99,8.7,11.7,6.7,72,2.7,8.4,0,0,10.5,1002,2.8,5.2,79,1017,Early
4/4/2023,9E,5340,JFK,SYR,99,8.7,11.7,6.7,72,2.7,8.4,0,0,10.5,1002,2.8,5.2,79,1017,Late
4/4/2023,UA,538,ORD,SYR,99,8.7,11.7,6.7,72,2.7,8.4,0,0,10.5,1002,2.8,5.2,79,1017,Late
4/5/2023,B6,56,MCO,SYR,90,14.1,23.3,7.8,119,6,17.1,0,0,30,1000,2.3,8.3,69,1015,Early
4/5/2023,B6,116,JFK,SYR,90,14.1,23.3,7.8,119,6,17.1,0,0,30,1000,2.3,8.3,69,1015,Late
4/5/2023,9E,5340,JFK,SYR,90,14.1,23.3,7.8,119,6,17.1,0,0,30,1000,2.3,8.3,69,1015,Late
4/5/2023,UA,538,ORD,SYR,90,14.1,23.3,7.8,119,6,17.1,0,0,30,1000,2.3,8.3,69,1015,Late
4/6/2023,B6,56,MCO,SYR,88,11.6,15,7.2,238,3.3,13.2,0,0,7.8,1004,2.3,5.4,68,1019,On Time
4/6/2023,B6,116,JFK,SYR,88,11.6,15,7.2,238,3.3,13.2,0,0,7.8,1004,2.3,5.4,68,1019,Early
4/6/2023,9E,5340,JFK,SYR,88,11.6,15,7.2,238,3.3,13.2,0,0,7.8,1004,2.3,5.4,68,1019,On Time
4/6/2023,UA,538,ORD,SYR,88,11.6,15,7.2,238,3.3,13.2,0,0,7.8,1004,2.3,5.4,68,1019,Early
4/7/2023,B6,56,MCO,SYR,63,4.2,7.2,-0.3,275,5.7,13.8,0,0,0,1014,2.5,-5.7,49,1029,Late
4/7/2023,B6,116,JFK,SYR,63,4.2,7.2,-0.3,275,5.7,13.8,0,0,0,1014,2.5,-5.7,49,1029,Late
4/7/2023,9E,5340,JFK,SYR,63,4.2,7.2,-0.3,275,5.7,13.8,0,0,0,1014,2.5,-5.7,49,1029,Early
4/7/2023,UA,538,ORD,SYR,63,4.2,7.2,-0.3,275,5.7,13.8,0,0,0,1014,2.5,-5.7,49,1029,Early
4/8/2023,B6,56,MCO,SYR,35,3.1,9.4,-3.3,304,2.3,6.8,0,0,0,1017,7.6,-9.8,43,1032,Late
4/8/2023,B6,116,JFK,SYR,35,3.1,9.4,-3.3,304,2.3,6.8,0,0,0,1017,7.6,-9.8,43,1032,Early
4/8/2023,9E,5340,JFK,SYR,35,3.1,9.4,-3.3,304,2.3,6.8,0,0,0,1017,7.6,-9.8,43,1032,Early
4/8/2023,UA,538,ORD,SYR,35,3.1,9.4,-3.3,304,2.3,6.8,0,0,0,1017,7.6,-9.8,43,1032,Early
4/8/2023,WN,491,MCO,SYR,35,3.1,9.4,-3.3,304,2.3,6.8,0,0,0,1017,7.6,-9.8,43,1032,Early
4/9/2023,B6,56,MCO,SYR,5,4.8,12.2,-2.2,268,1.4,6,0,0,0,1017,7.6,-7.6,44,1033,Late
4/9/2023,B6,116,JFK,SYR,5,4.8,12.2,-2.2,268,1.4,6,0,0,0,1017,7.6,-7.6,44,1033,On Time
4/9/2023,9E,5340,JFK,SYR,5,4.8,12.2,-2.2,268,1.4,6,0,0,0,1017,7.6,-7.6,44,1033,Early
4/9/2023,UA,538,ORD,SYR,5,4.8,12.2,-2.2,268,1.4,6,0,0,0,1017,7.6,-7.6,44,1033,Early
4/10/2023,B6,56,MCO,SYR,21,9.7,18.9,-0.6,174,1.7,5.6,0,0,0,1013,7.7,-3.8,43,1028,Late
4/10/2023,B6,116,JFK,SYR,21,9.7,18.9,-0.6,174,1.7,5.6,0,0,0,1013,7.7,-3.8,43,1028,Early
4/10/2023,9E,5340,JFK,SYR,21,9.7,18.9,-0.6,174,1.7,5.6,0,0,0,1013,7.7,-3.8,43,1028,Early
4/10/2023,UA,538,ORD,SYR,21,9.7,18.9,-0.6,174,1.7,5.6,0,0,0,1013,7.7,-3.8,43,1028,Early
4/11/2023,B6,56,MCO,SYR,74,14.9,22.8,2.8,211,6.5,14.9,0,0,0,1002,2.5,0,39,1017,Early
4/11/2023,B6,116,JFK,SYR,74,14.9,22.8,2.8,211,6.5,14.9,0,0,0,1002,2.5,0,39,1017,Late
4/11/2023,9E,5340,JFK,SYR,74,14.9,22.8,2.8,211,6.5,14.9,0,0,0,1002,2.5,0,39,1017,Late
4/11/2023,UA,538,ORD,SYR,74,14.9,22.8,2.8,211,6.5,14.9,0,0,0,1002,2.5,0,39,1017,Early
4/12/2023,B6,56,MCO,SYR,65,19.3,26.7,10.6,266,5.6,16,0,0,0,996,7.9,4.3,38,1010,Late
4/12/2023,B6,116,JFK,SYR,65,19.3,26.7,10.6,266,5.6,16,0,0,0,996,7.9,4.3,38,1010,Late
4/12/2023,9E,5340,JFK,SYR,65,19.3,26.7,10.6,266,5.6,16,0,0,0,996,7.9,4.3,38,1010,Early
4/12/2023,UA,538,ORD,SYR,65,19.3,26.7,10.6,266,5.6,16,0,0,0,996,7.9,4.3,38,1010,Early
4/13/2023,B6,56,MCO,SYR,7,23,29.4,16.7,251,5.1,10.8,0,0,0,994,7.9,6.1,34,1009,Late
4/13/2023,B6,116,JFK,SYR,7,23,29.4,16.7,251,5.1,10.8,0,0,0,994,7.9,6.1,34,1009,Early
4/13/2023,9E,5340,JFK,SYR,7,23,29.4,16.7,251,5.1,10.8,0,0,0,994,7.9,6.1,34,1009,Early
4/13/2023,UA,538,ORD,SYR,7,23,29.4,16.7,251,5.1,10.8,0,0,0,994,7.9,6.1,34,1009,Early
4/14/2023,B6,56,MCO,SYR,57,21.2,30,11.7,175,1.8,5.2,0,0,0,996,7.4,5.5,39,1010,On Time
